songfilename,SongName,Speed,Condition,fileblock,testdurationsec,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,49,44,93,101,97,103,0,9,9,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,964.6530342000187,0.010593699989840388,-0.12037037037037036,-0.4,1,0,0,969.152305399999,969.152305399999,969.152305399999,969.152305399999,969.152305399999,0.021109600027557462,969.152305399999,True,-0.09166666666666666,-0.4009259259259259,1,0,0,ansTwo,959.6370197000215,964.6530342000187,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,54,54,108,111,113,117,0,9,9,2,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.9349003000534,978.9349003000534,978.9349003000534,978.9349003000534,978.9349003000534,0.011006099986843765,978.9349003000534,True,-0.30092592592592593,-0.4074074074074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,14,10,140,144,146,143,0,9,9,2,0,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.8837351000402,981.8837351000402,981.8837351000402,981.8837351000402,981.8837351000402,0.014545499987434596,981.8837351000402,True,0.11018518518518519,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,62,58,4,5,9,6,0,9,9,2,0,3,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.6500806000549,983.6500806000549,983.6500806000549,983.6500806000549,983.6500806000549,0.014843699987977743,983.6500806000549,True,0.1,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,14,140,150,148,141,0,9,9,2,0,4,4,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.033107700001,987.033107700001,987.033107700001,987.033107700001,987.033107700001,0.013060999976005405,987.033107700001,True,-0.3037037037037037,-0.39444444444444443,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,58,26,84,87,91,95,0,9,9,2,0,5,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.0160401000176,989.0160401000176,989.0160401000176,989.0160401000176,989.0160401000176,0.015830300049856305,989.0160401000176,True,-0.10648148148148148,-0.39444444444444443,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,14,2,28,34,38,42,0,9,9,2,0,6,6,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.4338910000515,994.4338910000515,994.4338910000515,994.4338910000515,994.4338910000515,0.013853800017386675,994.4338910000515,True,-0.10555555555555556,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,57,54,111,115,118,112,0,9,9,2,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.8981323000044,997.8981323000044,997.8981323000044,997.8981323000044,997.8981323000044,0.014946200011763722,997.8981323000044,True,-0.1,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,58,54,4,9,8,7,0,9,9,2,0,8,8,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.1645943000331,1000.1645943000331,1000.1645943000331,1000.1645943000331,1000.1645943000331,0.010885199997574091,1000.1645943000331,True,0.1,-0.3962962962962963,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,57,53,110,114,116,112,0,9,9,2,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.9664175000507,1003.9664175000507,1003.9664175000507,1003.9664175000507,1003.9664175000507,0.015028599998913705,1003.9664175000507,True,0.10833333333333334,-0.3888888888888889,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,19,10,190,200,202,194,0,9,9,2,0,10,10,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.0147354000364,1008.0147354000364,1008.0147354000364,1008.0147354000364,1008.0147354000364,0.01688460004515946,1008.0147354000364,True,-0.10555555555555556,-0.4046296296296296,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,54,54,0,1,3,2,0,9,9,2,0,11,11,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.6297979000374,1009.6297979000374,1009.6297979000374,1009.6297979000374,1009.6297979000374,0.01333889999659732,1009.6297979000374,True,-0.3037037037037037,-0.3888888888888889,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,44,21,23,28,30,24,0,9,9,2,0,12,12,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.0804202000145,1012.0804202000145,1012.0804202000145,1012.0804202000145,1012.0804202000145,0.017272900033276528,1012.0804202000145,True,-0.1037037037037037,-0.39537037037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,63,58,5,7,10,11,0,9,9,2,0,13,13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.7123148000101,1016.7123148000101,1016.7123148000101,1016.7123148000101,1016.7123148000101,0.01462179998634383,1016.7123148000101,True,-0.3055555555555556,-0.39166666666666666,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,11,10,110,112,114,115,0,9,9,2,0,14,14,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.8285133000463,1022.8285133000463,1022.8285133000463,1022.8285133000463,1022.8285133000463,0.016193099960219115,1022.8285133000463,True,0.11018518518518519,-0.3888888888888889,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,56,53,3,11,10,8,0,9,9,2,0,15,15,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0110297000501,1025.0110297000501,1025.0110297000501,1025.0110297000501,1025.0110297000501,0.01570500002708286,1025.0110297000501,True,-0.30648148148148147,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,19,95,102,96,100,0,9,9,2,0,16,16,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.2106636000099,1027.2106636000099,1027.2106636000099,1027.2106636000099,1027.2106636000099,0.01643219997640699,1027.2106636000099,True,-0.10185185185185185,-0.40555555555555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,19,190,192,194,195,0,9,9,2,0,17,17,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.1933883000165,1032.1933883000165,1032.1933883000165,1032.1933883000165,1032.1933883000165,0.013964299985673279,1032.1933883000165,True,0.10555555555555556,-0.3888888888888889,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,11,55,60,61,65,0,9,9,2,0,18,18,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.9100764000323,1033.9100764000323,1033.9100764000323,1033.9100764000323,1033.9100764000323,0.015402499993797392,1033.9100764000323,True,-0.1037037037037037,-0.3925925925925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,54,53,107,112,115,110,0,9,9,2,0,19,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.6773700000485,1035.6773700000485,1035.6773700000485,1035.6773700000485,1035.6773700000485,0.015763500006869435,1035.6773700000485,True,-0.29259259259259257,-0.4009259259259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,6,5,30,40,36,38,0,9,9,2,0,20,20,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.8591899000457,1037.8591899000457,1037.8591899000457,1037.8591899000457,1037.8591899000457,0.013400900003034621,1037.8591899000457,True,-0.2898148148148148,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,49,44,5,6,13,11,0,9,9,2,0,21,21,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.9094467000104,1039.9094467000104,1039.9094467000104,1039.9094467000104,1039.9094467000104,0.013632600021082908,1039.9094467000104,True,0.09537037037037037,-0.3990740740740741,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,19,10,190,195,197,195,0,9,9,2,0,22,22,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.6093552000239,1042.6093552000239,1042.6093552000239,1042.6093552000239,1042.6093552000239,0.01632599998265505,1042.6093552000239,True,-0.09074074074074075,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,53,26,27,31,29,34,0,9,9,2,0,23,23,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.2419238000293,1044.2419238000293,1044.2419238000293,1044.2419238000293,1044.2419238000293,0.010539800045080483,1044.2419238000293,True,0.10925925925925926,-0.3925925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,63,58,121,127,129,133,0,9,9,2,0,24,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.1240628000232,1051.1240628000232,1051.1240628000232,1051.1240628000232,1051.1240628000232,0.014054800034500659,1051.1240628000232,True,0.11666666666666667,-0.3925925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,6,30,36,38,42,0,9,9,2,0,25,25,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.273626100039,1054.273626100039,1054.273626100039,1054.273626100039,1054.273626100039,0.012111699965316802,1054.273626100039,True,-0.10092592592592593,-0.39537037037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,11,55,56,63,57,0,9,9,2,0,26,26,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.006635400001,1056.006635400001,1056.006635400001,1056.006635400001,1056.006635400001,0.0157924999948591,1056.006635400001,True,-0.10185185185185185,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,60,58,118,122,119,123,0,9,9,2,0,27,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.8230159000377,1057.8230159000377,1057.8230159000377,1057.8230159000377,1057.8230159000377,0.012138399994000793,1057.8230159000377,True,-0.1037037037037037,-0.38425925925925924,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.9227229000535,1066.9219242000254,1066.9219242000254,0.01171210000757128,-0.1037037037037037,-0.38425925925925924,1,0,0,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.3183679000358,3.0099996365606785e-05,-0.1037037037037037,-0.38425925925925924,1,0,0,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
﻿songfilename,SongName,Speed,Condition,fileblock,testdurationsec,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,13.23653639999975,1.630000042496249e-05,-0.07592592592592592,0.032407407407407406,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.977368400002888,1.7599995771888644e-05,16.977368400002888,0.36527777777777776,-0.4615740740740741,1,0,0,consentBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07839270000113,1.2999997125007212e-05,0.3523148148148148,-0.11064814814814815,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,42,39,3,7,8,5,0,0,0,8,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,18.87766019999981,0.015759300003992394,0.3523148148148148,-0.11064814814814815,1,0,0,19.474645399997826,19.474645399997826,19.474645399997826,19.474645399997826,19.474645399997826,0.03856220000307076,19.474645399997826,True,0.1037037037037037,-0.3958333333333333,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,5,15,75,77,85,77,0,0,0,8,0,1,1,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.832809300001827,26.832809300001827,26.832809300001827,26.832809300001827,26.832809300001827,0.007419499997922685,26.832809300001827,True,-0.3,-0.39675925925925926,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,10,3,30,32,33,37,0,0,0,8,0,2,2,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.855779500001518,31.855779500001518,31.855779500001518,31.855779500001518,31.855779500001518,0.007338899995374959,31.855779500001518,True,0.11574074074074074,-0.40370370370370373,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,add,55,55,110,115,117,111,0,0,0,8,0,3,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.26004449999891,33.26004449999891,33.26004449999891,33.26004449999891,33.26004449999891,0.010085800000524614,33.26004449999891,True,-0.29768518518518516,-0.4023148148148148,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,55,19,36,42,43,37,0,0,0,8,0,4,4,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.71308950000093,35.71308950000093,35.71308950000093,35.71308950000093,35.71308950000093,0.009100800001760945,35.71308950000093,True,0.09768518518518518,-0.39490740740740743,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,2,4,8,11,13,9,0,0,0,8,0,5,5,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.13337039999897,43.13337039999897,43.13337039999897,43.13337039999897,43.13337039999897,0.005913699998927768,43.13337039999897,True,0.09768518518518518,-0.39444444444444443,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,40,39,1,6,3,9,0,0,0,8,0,6,6,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.217684099996404,45.217684099996404,45.217684099996404,45.217684099996404,45.217684099996404,0.016458800004329532,45.217684099996404,True,-0.1050925925925926,-0.39166666666666666,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,10,17,170,171,178,176,0,0,0,8,0,7,7,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4404280000017,47.4404280000017,47.4404280000017,47.4404280000017,47.4404280000017,0.006850900004792493,47.4404280000017,True,-0.30925925925925923,-0.4060185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,15,10,150,153,155,159,0,0,0,8,0,8,8,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.854927399996086,48.854927399996086,48.854927399996086,48.854927399996086,48.854927399996086,0.006044999994628597,48.854927399996086,True,-0.09907407407407408,-0.38935185185185184,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,3,10,30,34,37,31,0,0,0,8,0,9,9,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.272920099996554,50.272920099996554,50.272920099996554,50.272920099996554,50.272920099996554,0.006569000004674308,50.272920099996554,True,0.09351851851851851,-0.4078703703703704,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,5,15,75,76,78,77,0,0,0,8,0,10,10,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.092960299996776,52.092960299996776,52.092960299996776,52.092960299996776,52.092960299996776,0.007158699998399243,52.092960299996776,True,0.10138888888888889,-0.39675925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,19,10,9,10,12,16,0,0,0,8,0,11,11,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.31319000000076,56.31319000000076,56.31319000000076,56.31319000000076,56.31319000000076,0.005707199998141732,56.31319000000076,True,-0.10833333333333334,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,23,16,7,11,8,12,0,0,0,8,0,12,12,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4710294999968,58.4710294999968,58.4710294999968,58.4710294999968,58.4710294999968,0.009129300000495277,58.4710294999968,True,-0.3,-0.4013888888888889,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,subtract,16,15,1,7,3,7,0,0,0,8,0,13,13,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.18618399999832,63.18618399999832,63.18618399999832,63.18618399999832,63.18618399999832,0.0067266999976709485,63.18618399999832,True,-0.3087962962962963,-0.3972222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,add,55,15,70,77,71,72,0,0,0,8,0,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5591459999996,65.5591459999996,65.5591459999996,65.5591459999996,65.5591459999996,0.007082100004481617,65.5591459999996,True,0.10648148148148148,-0.39675925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\vocals\Rose Gold (90) by Cabri x Sub Q Taneous.wav,rose gold,calm,vocals,2,90,multiply,10,15,150,151,153,157,0,0,0,8,0,15,15,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.10392480000155,70.10392480000155,70.10392480000155,70.10392480000155,70.10392480000155,0.013933000001998153,70.10392480000155,True,0.12175925925925926,-0.4023148148148148,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
