songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\silence.wav,silent,silent,silent,1,90,A,multiply,14,5,70,76,77,71,0,4,4,9,0,27,27,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0162536000134,514.0162536000134,514.0162536000134,514.0162536000134,514.0162536000134,0.010530500032473356,514.0162536000134,True,0.10555555555555556,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,44,26,18,22,25,8,0,4,4,9,0,28,28,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.8159198000212,517.8159198000212,517.8159198000212,517.8159198000212,517.8159198000212,0.015925299958325922,517.8159198000212,True,-0.3074074074074074,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,57,53,110,114,116,112,0,5,5,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,528.9311916000443,0.010927399969659746,0.13148148148148148,-0.4046296296296296,1,0,0,542.2623248000164,542.2623248000164,542.2623248000164,542.2623248000164,542.2623248000164,0.03181759995641187,542.2623248000164,True,-0.29259259259259257,-0.41388888888888886,1,0,0,ansOne,523.9151585000218,528.9311916000443,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,62,58,4,5,9,6,0,5,5,5,0,1,1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.1117457000073,546.1117457000073,546.1117457000073,546.1117457000073,546.1117457000073,0.01174159999936819,546.1117457000073,True,-0.2972222222222222,-0.39814814814814814,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,63,58,121,127,129,133,0,5,5,5,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.660834600043,551.660834600043,551.660834600043,551.660834600043,551.660834600043,0.012712499999906868,551.660834600043,True,-0.09537037037037037,-0.3888888888888889,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,54,11,43,33,48,52,0,5,5,5,0,3,3,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.3770373000298,555.3770373000298,555.3770373000298,555.3770373000298,555.3770373000298,0.01067200000397861,555.3770373000298,True,-0.287962962962963,-0.39444444444444443,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,44,44,0,5,3,1,0,5,5,5,0,4,4,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.9764638000051,559.9764638000051,559.9764638000051,559.9764638000051,559.9764638000051,0.01311230001738295,559.9764638000051,True,-0.30833333333333335,-0.40555555555555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,49,44,93,101,97,103,0,5,5,5,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.709685800015,561.709685800015,561.709685800015,561.709685800015,561.709685800015,0.017154400004073977,561.709685800015,True,0.09444444444444444,-0.4046296296296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,54,26,28,18,33,37,0,5,5,5,0,6,6,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.6754938000231,566.6754938000231,566.6754938000231,566.6754938000231,566.6754938000231,0.015539500047452748,566.6754938000231,True,-0.30092592592592593,-0.3925925925925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,11,10,110,120,117,113,0,5,5,5,0,7,7,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.7245488000335,573.7245488000335,573.7245488000335,573.7245488000335,573.7245488000335,0.011469699966255575,573.7245488000335,True,0.10277777777777777,-0.39537037037037037,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,10,11,110,115,116,115,0,5,5,5,0,8,8,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.5243762000464,575.5243762000464,575.5243762000464,575.5243762000464,575.5243762000464,0.010390200011897832,575.5243762000464,True,0.09814814814814815,-0.3925925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,54,13,67,69,70,74,0,5,5,5,0,9,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.2416261000326,577.2416261000326,577.2416261000326,577.2416261000326,577.2416261000326,0.01581030001398176,577.2416261000326,True,-0.09166666666666666,-0.38981481481481484,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,57,54,111,115,118,112,0,5,5,5,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.7904535000562,579.7904535000562,579.7904535000562,579.7904535000562,579.7904535000562,0.011742400005459785,579.7904535000562,True,0.10648148148148148,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,53,21,32,40,35,40,0,5,5,5,0,11,11,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.7568245000439,581.7568245000439,581.7568245000439,581.7568245000439,581.7568245000439,0.010576499975286424,581.7568245000439,False,-0.0962962962962963,-0.4064814814814815,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,2,11,22,26,29,23,0,5,5,5,0,12,12,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0224069000105,589.0224069000105,589.0224069000105,589.0224069000105,589.0224069000105,0.011791100027039647,589.0224069000105,True,-0.10462962962962963,-0.39166666666666666,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,58,26,84,87,91,95,0,5,5,5,0,13,13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.7888183000032,590.7888183000032,590.7888183000032,590.7888183000032,590.7888183000032,0.019378900004085153,590.7888183000032,True,0.09907407407407408,-0.3972222222222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,19,10,190,200,202,194,0,5,5,5,0,14,14,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.1715021000127,594.1715021000127,594.1715021000127,594.1715021000127,594.1715021000127,0.015908900008071214,594.1715021000127,True,0.1,-0.3962962962962963,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,14,2,28,34,38,42,0,5,5,5,0,15,15,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.871372100024,595.871372100024,595.871372100024,595.871372100024,595.871372100024,0.012462200014851987,595.871372100024,True,-0.1175925925925926,-0.4083333333333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,14,10,140,144,148,141,0,5,5,5,0,16,16,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0710261000204,598.0710261000204,598.0710261000204,598.0710261000204,598.0710261000204,0.01323229999979958,598.0710261000204,True,0.10277777777777777,-0.40925925925925927,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,58,21,37,38,44,42,0,5,5,5,0,17,17,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.7542519000126,599.7542519000126,599.7542519000126,599.7542519000126,599.7542519000126,0.013048199994955212,599.7542519000126,True,-0.2953703703703704,-0.3851851851851852,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,11,10,110,114,115,111,0,5,5,5,0,18,18,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.3037141000386,603.3037141000386,603.3037141000386,603.3037141000386,603.3037141000386,0.013340800011064857,603.3037141000386,True,-0.3055555555555556,-0.39351851851851855,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,62,58,120,122,124,127,0,5,5,5,0,19,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.9699422999984,605.9699422999984,605.9699422999984,605.9699422999984,605.9699422999984,0.012546400015708059,605.9699422999984,True,-0.10092592592592593,-0.3888888888888889,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,60,58,118,122,119,123,0,5,5,5,0,20,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9050638000481,608.9050638000481,608.9050638000481,608.9050638000481,608.9050638000481,0.015917600016109645,608.9050638000481,True,0.10185185185185185,-0.3907407407407407,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,6,10,60,67,62,66,0,5,5,5,0,21,21,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.786013200006,611.786013200006,611.786013200006,611.786013200006,611.786013200006,0.017655099974945188,611.786013200006,True,-0.3101851851851852,-0.39166666666666666,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,add,44,21,65,68,75,72,0,5,5,5,0,22,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.7191236000508,613.7191236000508,613.7191236000508,613.7191236000508,613.7191236000508,0.018645600008312613,613.7191236000508,True,-0.09166666666666666,-0.40370370370370373,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,19,10,190,195,197,195,0,5,5,5,0,23,23,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7016974000144,617.7016974000144,617.7016974000144,617.7016974000144,617.7016974000144,0.012511599983554333,617.7016974000144,True,-0.09907407407407408,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,53,13,40,45,46,48,0,5,5,5,0,24,24,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.1847730000154,619.1847730000154,619.1847730000154,619.1847730000154,619.1847730000154,0.012788099993485957,619.1847730000154,True,-0.0962962962962963,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,19,2,38,43,41,46,0,5,5,5,0,25,25,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.7844843000057,621.7844843000057,621.7844843000057,621.7844843000057,621.7844843000057,0.014809500018600374,621.7844843000057,True,-0.10833333333333334,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,10,6,60,66,63,64,0,5,5,5,0,26,26,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.5673575000255,625.5673575000255,625.5673575000255,625.5673575000255,625.5673575000255,0.015114600013475865,625.5673575000255,True,-0.30092592592592593,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,multiply,6,5,30,34,31,33,0,5,5,5,0,27,27,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.3502659000224,627.3502659000224,627.3502659000224,627.3502659000224,627.3502659000224,0.011955199996009469,627.3502659000224,True,0.10277777777777777,-0.39444444444444443,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\vocals\Soda Pop (feat. Hot Air Balloon) (90) by Stony Pony.wav,soda pop,active,vocals,1,90,A,subtract,44,26,18,22,25,8,0,5,5,5,0,28,28,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.3664851000067,629.3664851000067,629.3664851000067,629.3664851000067,629.3664851000067,0.014912899991031736,629.3664851000067,True,-0.30462962962962964,-0.3990740740740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,53,11,42,49,45,46,0,6,6,4,0,0,0,48,,,,,,,,,,,,,,,,,,,,,,,,639.7820658000419,0.011347899970132858,-0.06666666666666667,-0.39444444444444443,1,0,0,652.7800386000308,652.7800386000308,652.7800386000308,652.7800386000308,652.7800386000308,0.020877000002656132,652.7800386000308,False,-0.2916666666666667,-0.4064814814814815,1,0,0,ansOne,634.7660314000095,639.7820658000419,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,58,11,47,50,49,37,0,6,6,4,0,1,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.8952626000391,662.8952626000391,662.8952626000391,662.8952626000391,662.8952626000391,0.012266100035049021,662.8952626000391,False,0.29074074074074074,-0.3972222222222222,1,0,0,ansFour,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,14,5,70,73,77,75,0,6,6,4,0,2,2,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.9973542000516,669.9973542000516,669.9973542000516,669.9973542000516,669.9973542000516,0.015370600041933358,669.9973542000516,True,-0.09814814814814815,-0.39537037037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,44,44,0,1,2,3,0,6,6,4,0,3,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.6772402000497,672.6772402000497,672.6772402000497,672.6772402000497,672.6772402000497,0.012474899995140731,672.6772402000497,True,0.09351851851851851,-0.3990740740740741,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,58,21,37,38,44,42,0,6,6,4,0,4,4,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5768721000059,675.5768721000059,675.5768721000059,675.5768721000059,675.5768721000059,0.011155800020787865,675.5768721000059,True,-0.09166666666666666,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,6,60,66,63,64,0,6,6,4,0,5,5,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.5763277000515,679.5763277000515,679.5763277000515,679.5763277000515,679.5763277000515,0.013635600043926388,679.5763277000515,True,0.10462962962962963,-0.39351851851851855,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,19,190,195,191,195,0,6,6,4,0,6,6,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.4091803000192,682.4091803000192,682.4091803000192,682.4091803000192,682.4091803000192,0.013494100014213473,682.4091803000192,True,-0.09259259259259259,-0.39351851851851855,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,56,54,110,116,118,122,0,6,6,4,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.2423205000232,684.2423205000232,684.2423205000232,684.2423205000232,684.2423205000232,0.011534899997059256,684.2423205000232,True,-0.1037037037037037,-0.39537037037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,11,10,110,120,118,116,0,6,6,4,0,8,8,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.441863700049,687.441863700049,687.441863700049,687.441863700049,687.441863700049,0.013358700030948967,687.441863700049,True,-0.30648148148148147,-0.4027777777777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,6,30,36,38,42,0,6,6,4,0,9,9,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.4271960000042,689.4271960000042,689.4271960000042,689.4271960000042,689.4271960000042,0.015624399995431304,689.4271960000042,True,-0.3074074074074074,-0.39351851851851855,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,14,70,71,78,75,0,6,6,4,0,10,10,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.2579725000542,691.2579725000542,691.2579725000542,691.2579725000542,691.2579725000542,0.012625200033653527,691.2579725000542,True,-0.11018518518518519,-0.40370370370370373,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,44,11,33,39,23,37,0,6,6,4,0,11,11,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9754182000179,694.9754182000179,694.9754182000179,694.9754182000179,694.9754182000179,0.013924900034908205,694.9754182000179,True,0.10925925925925926,-0.4009259259259259,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,6,30,31,38,37,0,6,6,4,0,12,12,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.9403336000396,697.9403336000396,697.9403336000396,697.9403336000396,697.9403336000396,0.013386500009801239,697.9403336000396,True,0.1,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,54,11,43,33,48,52,0,6,6,4,0,13,13,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.6735447000246,699.6735447000246,699.6735447000246,699.6735447000246,699.6735447000246,0.01295800000661984,699.6735447000246,False,-0.3037037037037037,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,19,190,191,192,193,0,6,6,4,0,14,14,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.1564612000366,702.1564612000366,702.1564612000366,702.1564612000366,702.1564612000366,0.09235320001607761,702.1564612000366,True,-0.3,-0.3972222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,2,11,22,26,29,23,0,6,6,4,0,15,15,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.8894230000442,704.8894230000442,704.8894230000442,704.8894230000442,704.8894230000442,0.011368800012860447,704.8894230000442,True,-0.30648148148148147,-0.39444444444444443,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,44,44,88,98,92,95,0,6,6,4,0,16,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.572463700024,706.572463700024,706.572463700024,706.572463700024,706.572463700024,0.012656899983994663,706.572463700024,True,-0.10740740740740741,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,6,60,66,70,67,0,6,6,4,0,17,17,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.1243685000227,708.1243685000227,708.1243685000227,708.1243685000227,708.1243685000227,0.017364699975587428,708.1243685000227,True,-0.3111111111111111,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,14,140,150,148,141,0,6,6,4,0,18,18,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.3384714000276,710.3384714000276,710.3384714000276,710.3384714000276,710.3384714000276,0.014697799982968718,710.3384714000276,True,-0.29074074074074074,-0.38981481481481484,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,58,26,84,87,91,95,0,6,6,4,0,19,19,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1757882000529,712.1757882000529,712.1757882000529,712.1757882000529,712.1757882000529,0.013604199979454279,712.1757882000529,True,-0.11388888888888889,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,53,11,64,68,67,71,0,6,6,4,0,20,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.5378204000299,715.5378204000299,715.5378204000299,715.5378204000299,715.5378204000299,0.016086799965705723,715.5378204000299,True,-0.08518518518518518,-0.4027777777777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
